first_game,second_game,country,season,medal,athlete,min_year,newcomer,rank
1980,1948,IRI,Summer,1.0,39.0,1900.0,yes,6.0
1980,1948,TUR,Summer,12.0,87.0,1906.0,yes,1.0
1980,1948,TUR,Winter,0.0,10.0,1906.0,yes,10.5
1980,1948,CHI,Summer,0.0,72.0,1912.0,yes,10.5
1980,1948,CHI,Winter,0.0,11.0,1912.0,yes,10.5
1980,1948,PAK,Summer,0.0,44.0,1948.0,yes,10.5
1980,1948,RSA,Summer,6.0,43.0,1904.0,yes,2.0
1980,1948,PHI,Summer,0.0,31.0,1924.0,yes,10.5
1980,1948,SGP,Summer,0.0,1.0,1948.0,yes,10.5
1980,1948,MON,Summer,0.0,4.0,1920.0,yes,10.5
1980,1948,URU,Summer,3.0,79.0,1924.0,yes,4.0
1980,1948,PAN,Summer,2.0,2.0,1928.0,yes,5.0
1980,1948,BER,Summer,0.0,28.0,1936.0,yes,10.5
1980,1952,EGY,Summer,1.0,196.0,1906.0,yes,8.0
1980,1952,IRI,Summer,7.0,23.0,1900.0,yes,5.0
1980,1952,TUR,Summer,3.0,58.0,1906.0,yes,7.0
1980,1952,CHI,Summer,4.0,82.0,1912.0,yes,6.0
1980,1952,GER,Summer,40.0,365.0,1900.0,yes,1.0
1980,1952,GER,Winter,12.0,77.0,1900.0,yes,4.0
1980,1952,RSA,Summer,14.0,109.0,1904.0,yes,2.5
1980,1952,URU,Summer,14.0,42.0,1924.0,yes,2.5
1980,1956,IRI,Summer,5.0,17.0,1900.0,yes,6.0
1980,1956,TUR,Summer,7.0,28.0,1906.0,yes,4.5
1980,1956,CHI,Summer,4.0,43.0,1912.0,yes,7.0
1980,1956,PAK,Summer,14.0,79.0,1948.0,yes,2.0
1980,1956,GER,Summer,52.0,261.0,1900.0,yes,1.0
1980,1956,GER,Winter,2.0,90.0,1900.0,yes,8.5
1980,1956,RSA,Summer,7.0,90.0,1904.0,yes,4.5
1980,1956,URU,Summer,12.0,29.0,1924.0,yes,3.0
1980,1956,BAH,Summer,2.0,5.0,1952.0,yes,8.5
1980,1960,MAR,Summer,1.0,111.0,1960.0,yes,10.5
1980,1960,IRI,Summer,4.0,24.0,1900.0,yes,6.0
1980,1960,TUR,Summer,9.0,58.0,1906.0,yes,3.5
1980,1960,PAK,Summer,14.0,53.0,1948.0,yes,2.0
1980,1960,UAR,Summer,2.0,123.0,1960.0,yes,8.0
1980,1960,GER,Summer,89.0,425.0,1900.0,yes,1.0
1980,1960,GER,Winter,9.0,110.0,1900.0,yes,3.5
1980,1960,RSA,Summer,3.0,72.0,1904.0,yes,7.0
1980,1960,SGP,Summer,1.0,5.0,1948.0,yes,10.5
1980,1960,GHA,Summer,1.0,15.0,1952.0,yes,10.5
1980,1960,TPE,Summer,1.0,31.0,1956.0,yes,10.5
1980,1960,WIF,Summer,5.0,20.0,1960.0,yes,5.0
1980,1964,IRI,Summer,2.0,96.0,1900.0,yes,6.0
1980,1964,TUR,Summer,6.0,25.0,1906.0,yes,4.0
1980,1964,PAK,Summer,16.0,47.0,1948.0,yes,2.0
1980,1964,GER,Summer,116.0,478.0,1900.0,yes,1.0
1980,1964,GER,Winter,10.0,144.0,1900.0,yes,3.0
1980,1964,TUN,Summer,2.0,12.0,1960.0,yes,6.0
1980,1964,PHI,Summer,1.0,70.0,1924.0,yes,9.5
1980,1964,URU,Summer,1.0,29.0,1924.0,yes,9.5
1980,1964,KEN,Summer,1.0,41.0,1956.0,yes,9.5
1980,1964,GHA,Summer,1.0,40.0,1952.0,yes,9.5
1980,1964,BAH,Summer,2.0,12.0,1952.0,yes,6.0
1980,1968,IRI,Summer,5.0,14.0,1900.0,yes,3.0
1980,1968,TUR,Summer,2.0,30.0,1906.0,yes,4.5
1980,1968,PAK,Summer,13.0,15.0,1948.0,yes,1.0
1980,1968,TUN,Summer,2.0,8.0,1960.0,yes,4.5
1980,1968,KEN,Summer,12.0,50.0,1956.0,yes,2.0
1980,1968,TPE,Summer,1.0,93.0,1956.0,yes,6.0
1980,1972,IRI,Summer,3.0,56.0,1900.0,yes,3.0
1980,1972,TUR,Summer,1.0,50.0,1906.0,yes,5.5
1980,1972,PAK,Summer,15.0,26.0,1948.0,yes,1.0
1980,1972,TUN,Summer,1.0,37.0,1960.0,yes,5.5
1980,1972,KEN,Summer,12.0,69.0,1956.0,yes,2.0
1980,1972,GHA,Summer,1.0,41.0,1952.0,yes,5.5
1980,1972,NIG,Summer,1.0,4.0,1964.0,yes,5.5
1980,1976,IRI,Summer,2.0,104.0,1900.0,yes,2.0
1980,1976,PAK,Summer,16.0,24.0,1948.0,yes,1.0
1980,1976,THA,Summer,1.0,62.0,1952.0,yes,3.5
1980,1976,BER,Summer,1.0,20.0,1936.0,yes,3.5
1980,1984,MAR,Summer,2.0,35.0,1960.0,yes,4.0
1980,1984,EGY,Summer,1.0,148.0,1906.0,yes,6.5
1980,1984,TUR,Summer,3.0,62.0,1906.0,yes,2.5
1980,1984,PAK,Summer,16.0,33.0,1948.0,yes,1.0
1980,1984,CIV,Summer,1.0,18.0,1964.0,yes,6.5
1980,1984,KEN,Summer,3.0,67.0,1956.0,yes,2.5
1980,1984,THA,Summer,1.0,40.0,1952.0,yes,6.5
1980,1984,TPE,Summer,1.0,52.0,1956.0,yes,6.5
1980,1988,MAR,Summer,3.0,29.0,1960.0,yes,2.5
1980,1988,IRI,Summer,1.0,26.0,1900.0,yes,9.0
1980,1988,TUR,Summer,2.0,51.0,1906.0,yes,4.0
1980,1988,CHI,Summer,1.0,23.0,1912.0,yes,9.0
1980,1988,PAK,Summer,1.0,33.0,1948.0,yes,9.0
1980,1988,DJI,Summer,1.0,6.0,1984.0,yes,9.0
1980,1988,INA,Summer,3.0,43.0,1952.0,yes,2.5
1980,1988,PHI,Summer,1.0,42.0,1924.0,yes,9.0
1980,1988,ISV,Summer,1.0,46.0,1968.0,yes,9.0
1980,1988,KEN,Summer,9.0,88.0,1956.0,yes,1.0
1980,1988,SUR,Summer,1.0,10.0,1968.0,yes,9.0
1980,1988,AHO,Summer,1.0,4.0,1952.0,yes,9.0
1980,1988,THA,Summer,1.0,15.0,1952.0,yes,9.0
1980,1992,PAK,Summer,16.0,28.0,1948.0,yes,7.0
1980,1992,GER,Summer,198.0,653.0,1900.0,yes,2.0
1980,1992,GER,Winter,38.0,193.0,1900.0,yes,4.0
1980,1992,EUN,Summer,220.0,650.0,1992.0,yes,1.0
1980,1992,EUN,Winter,59.0,214.0,1992.0,yes,3.0
1980,1992,KEN,Summer,8.0,55.0,1956.0,yes,10.0
1980,1992,GHA,Summer,20.0,41.0,1952.0,yes,5.5
1980,1992,CRO,Summer,15.0,46.0,1992.0,yes,8.0
1980,1992,LTU,Summer,13.0,54.0,1924.0,yes,9.0
1980,1992,TPE,Summer,20.0,38.0,1956.0,yes,5.5
1980,1996,RUS,Summer,115.0,552.0,1900.0,yes,2.0
1980,1996,BLR,Summer,23.0,259.0,1994.0,yes,6.0
1980,1996,GER,Summer,124.0,626.0,1900.0,yes,1.0
1980,1996,KAZ,Summer,11.0,142.0,1994.0,yes,8.5
1980,1996,KEN,Summer,8.0,54.0,1956.0,yes,10.0
1980,1996,UKR,Summer,34.0,351.0,1994.0,yes,3.0
1980,1996,CRO,Summer,28.0,117.0,1992.0,yes,4.0
1980,1996,CZE,Summer,13.0,169.0,1994.0,yes,7.0
1980,1996,LTU,Summer,11.0,81.0,1924.0,yes,8.5
1980,1996,SCG,Summer,26.0,79.0,1996.0,yes,5.0
1980,2000,RUS,Summer,187.0,602.0,1900.0,yes,1.0
1980,2000,BLR,Summer,22.0,231.0,1994.0,yes,5.0
1980,2000,CHI,Summer,17.0,58.0,1912.0,yes,6.5
1980,2000,GER,Summer,118.0,567.0,1900.0,yes,2.0
1980,2000,UKR,Summer,35.0,368.0,1994.0,yes,3.0
1980,2000,CRO,Summer,10.0,108.0,1992.0,yes,9.0
1980,2000,CZE,Summer,9.0,162.0,1994.0,yes,10.0
1980,2000,LTU,Summer,17.0,77.0,1924.0,yes,6.5
1980,2000,SCG,Summer,25.0,125.0,1996.0,yes,4.0
1980,2000,BAH,Summer,11.0,39.0,1952.0,yes,8.0
1980,2004,RUS,Summer,189.0,593.0,1900.0,yes,1.0
1980,2004,BLR,Summer,15.0,192.0,1994.0,yes,6.0
1980,2004,TUR,Summer,11.0,74.0,1906.0,yes,9.0
1980,2004,GER,Summer,149.0,592.0,1900.0,yes,2.0
1980,2004,RSA,Summer,10.0,128.0,1904.0,yes,10.5
1980,2004,UKR,Summer,47.0,357.0,1994.0,yes,3.0
1980,2004,CRO,Summer,21.0,100.0,1992.0,yes,4.0
1980,2004,PAR,Summer,17.0,22.0,1968.0,yes,5.0
1980,2004,CZE,Summer,13.0,171.0,1994.0,yes,7.5
1980,2004,SCG,Summer,13.0,96.0,1996.0,yes,7.5
1980,2004,SVK,Summer,10.0,84.0,1994.0,yes,10.5
1980,2008,RUS,Summer,142.0,600.0,1900.0,yes,1.0
1980,2008,BLR,Summer,29.0,237.0,1994.0,yes,4.0
1980,2008,GER,Summer,99.0,558.0,1900.0,yes,2.0
1980,2008,KAZ,Summer,13.0,146.0,1994.0,yes,7.0
1980,2008,KEN,Summer,15.0,47.0,1956.0,yes,5.5
1980,2008,UKR,Summer,31.0,327.0,1994.0,yes,3.0
1980,2008,SRB,Summer,15.0,97.0,1912.0,yes,5.5
1980,2008,SVK,Summer,10.0,67.0,1994.0,yes,8.0
1980,2012,IRI,Summer,12.0,57.0,1900.0,yes,10.0
1980,2012,RUS,Summer,140.0,549.0,1900.0,yes,1.0
1980,2012,BLR,Summer,23.0,185.0,1994.0,yes,5.0
1980,2012,GER,Summer,94.0,510.0,1900.0,yes,2.0
1980,2012,KAZ,Summer,13.0,132.0,1994.0,yes,9.0
1980,2012,UKR,Summer,26.0,304.0,1994.0,yes,4.0
1980,2012,CRO,Summer,35.0,118.0,1992.0,yes,3.0
1980,2012,CZE,Summer,14.0,159.0,1994.0,yes,7.5
1980,2012,SRB,Summer,16.0,134.0,1912.0,yes,6.0
1980,2012,MNE,Summer,14.0,34.0,2008.0,yes,7.5
1980,2016,AZE,Summer,18.0,69.0,1996.0,yes,6.5
1980,2016,RUS,Summer,115.0,406.0,1900.0,yes,2.0
1980,2016,GER,Summer,159.0,536.0,1900.0,yes,1.0
1980,2016,RSA,Summer,23.0,155.0,1904.0,yes,5.0
1980,2016,KAZ,Summer,18.0,123.0,1994.0,yes,6.5
1980,2016,UKR,Summer,15.0,272.0,1994.0,yes,8.5
1980,2016,CRO,Summer,24.0,93.0,1992.0,yes,4.0
1980,2016,CZE,Summer,15.0,135.0,1994.0,yes,8.5
1980,2016,SRB,Summer,54.0,127.0,1912.0,yes,3.0
1980,1906,EGY,Summer,0.0,5.0,1906.0,yes,4.0
1980,1906,TUR,Summer,0.0,2.0,1906.0,yes,4.0
1980,1906,GER,Summer,30.0,157.0,1900.0,yes,1.0
1980,1906,CRT,Summer,0.0,11.0,1906.0,yes,4.0
1980,1906,BOH,Summer,3.0,29.0,1900.0,yes,2.0
1984,1900,IRI,Summer,0.0,1.0,1900.0,yes,4.5
1984,1900,RUS,Summer,0.0,5.0,1900.0,yes,4.5
1984,1900,CUB,Summer,2.0,2.0,1900.0,yes,3.0
1984,1900,GER,Summer,45.0,103.0,1900.0,yes,1.0
1984,1900,BOH,Summer,3.0,9.0,1900.0,yes,2.0
1984,1904,CUB,Summer,5.0,6.0,1900.0,yes,2.0
1984,1904,GER,Summer,16.0,55.0,1900.0,yes,1.0
1984,1904,RSA,Summer,0.0,8.0,1904.0,yes,3.5
1984,1904,NFL,Summer,0.0,1.0,1904.0,yes,3.5
1984,1908,RUS,Summer,3.0,7.0,1900.0,yes,4.0
1984,1908,GER,Summer,21.0,148.0,1900.0,yes,1.0
1984,1908,RSA,Summer,2.0,33.0,1904.0,yes,5.0
1984,1908,ANZ,Summer,19.0,48.0,1908.0,yes,2.0
1984,1908,BOH,Summer,6.0,41.0,1900.0,yes,3.0
1984,1912,RUS,Summer,14.0,266.0,1900.0,yes,2.0
1984,1912,GER,Summer,53.0,312.0,1900.0,yes,1.0
1984,1912,RSA,Summer,7.0,56.0,1904.0,yes,4.0
1984,1912,ANZ,Summer,10.0,38.0,1908.0,yes,3.0
1984,1912,SRB,Summer,0.0,2.0,1912.0,yes,6.0
1984,1912,BOH,Summer,0.0,74.0,1900.0,yes,6.0
1984,1912,UNK,Summer,0.0,2.0,1912.0,yes,6.0
1984,1920,EST,Summer,3.0,20.0,1920.0,yes,2.0
1984,1920,RSA,Summer,21.0,97.0,1904.0,yes,1.0
1984,1924,EST,Summer,6.0,47.0,1920.0,yes,1.0
1984,1924,RUS,Summer,0.0,3.0,1900.0,yes,5.0
1984,1924,CUB,Summer,0.0,13.0,1900.0,yes,5.0
1984,1924,RSA,Summer,3.0,44.0,1904.0,yes,2.0
1984,1924,LAT,Summer,0.0,47.0,1924.0,yes,5.0
1984,1924,LAT,Winter,0.0,7.0,1924.0,yes,5.0
1984,1924,LTU,Summer,0.0,13.0,1924.0,yes,5.0
1984,1928,EST,Summer,9.0,23.0,1920.0,yes,2.0
1984,1928,EST,Winter,0.0,6.0,1920.0,yes,7.5
1984,1928,CUB,Summer,0.0,1.0,1900.0,yes,7.5
1984,1928,GER,Summer,77.0,399.0,1900.0,yes,1.0
1984,1928,GER,Winter,5.0,51.0,1900.0,yes,4.0
1984,1928,RSA,Summer,6.0,40.0,1904.0,yes,3.0
1984,1928,LAT,Summer,0.0,24.0,1924.0,yes,7.5
1984,1928,LAT,Winter,0.0,3.0,1924.0,yes,7.5
1984,1928,LTU,Summer,0.0,13.0,1924.0,yes,7.5
1984,1928,LTU,Winter,0.0,4.0,1924.0,yes,7.5
1984,1932,EST,Summer,0.0,3.0,1920.0,yes,5.5
1984,1932,CUB,Summer,0.0,3.0,1900.0,yes,5.5
1984,1932,GER,Summer,43.0,202.0,1900.0,yes,1.0
1984,1932,GER,Winter,14.0,23.0,1900.0,yes,2.0
1984,1932,RSA,Summer,5.0,20.0,1904.0,yes,3.0
1984,1932,LAT,Summer,1.0,13.0,1924.0,yes,4.0
1984,1936,EST,Summer,7.0,36.0,1920.0,yes,2.5
1984,1936,EST,Winter,0.0,9.0,1920.0,yes,7.0
1984,1936,GER,Summer,224.0,581.0,1900.0,yes,1.0
1984,1936,GER,Winter,7.0,67.0,1900.0,yes,2.5
1984,1936,RSA,Summer,1.0,54.0,1904.0,yes,5.0
1984,1936,LAT,Summer,2.0,33.0,1924.0,yes,4.0
1984,1936,LAT,Winter,0.0,36.0,1924.0,yes,7.0
1984,1936,AFG,Summer,0.0,16.0,1936.0,yes,7.0
1984,1948,IRI,Summer,1.0,39.0,1900.0,yes,3.0
1984,1948,CUB,Summer,2.0,112.0,1900.0,yes,2.0
1984,1948,RSA,Summer,6.0,43.0,1904.0,yes,1.0
1984,1948,AFG,Summer,0.0,25.0,1936.0,yes,4.0
1984,1952,IRI,Summer,7.0,23.0,1900.0,yes,4.0
1984,1952,CUB,Summer,0.0,57.0,1900.0,yes,6.0
1984,1952,GER,Summer,40.0,365.0,1900.0,yes,1.0
1984,1952,GER,Winter,12.0,77.0,1900.0,yes,3.0
1984,1952,RSA,Summer,14.0,109.0,1904.0,yes,2.0
1984,1952,SAA,Summer,0.0,93.0,1952.0,yes,6.0
1984,1952,VNM,Summer,0.0,13.0,1952.0,yes,6.0
1984,1956,IRI,Summer,5.0,17.0,1900.0,yes,3.0
1984,1956,IRI,Winter,0.0,9.0,1900.0,yes,8.5
1984,1956,CUB,Summer,0.0,24.0,1900.0,yes,8.5
1984,1956,GER,Summer,52.0,261.0,1900.0,yes,1.0
1984,1956,GER,Winter,2.0,90.0,1900.0,yes,4.0
1984,1956,RSA,Summer,7.0,90.0,1904.0,yes,2.0
1984,1956,ETH,Summer,0.0,30.0,1956.0,yes,8.5
1984,1956,AFG,Summer,0.0,12.0,1936.0,yes,8.5
1984,1956,MAL,Summer,0.0,34.0,1956.0,yes,8.5
1984,1956,CAM,Summer,0.0,2.0,1956.0,yes,8.5
1984,1956,NBO,Summer,0.0,2.0,1956.0,yes,8.5
1984,1956,VNM,Summer,0.0,10.0,1952.0,yes,8.5
1984,1960,IRI,Summer,4.0,24.0,1900.0,yes,4.0
1984,1960,CUB,Summer,0.0,21.0,1900.0,yes,10.5
1984,1960,UAR,Summer,2.0,123.0,1960.0,yes,6.0
1984,1960,GER,Summer,89.0,425.0,1900.0,yes,1.0
1984,1960,GER,Winter,9.0,110.0,1900.0,yes,2.0
1984,1960,RSA,Summer,3.0,72.0,1904.0,yes,5.0
1984,1960,RSA,Winter,0.0,4.0,1904.0,yes,10.5
1984,1960,ETH,Summer,1.0,15.0,1956.0,yes,7.0
1984,1960,AFG,Summer,0.0,16.0,1936.0,yes,10.5
1984,1960,MAL,Summer,0.0,11.0,1956.0,yes,10.5
1984,1960,RHO,Summer,0.0,12.0,1960.0,yes,10.5
1984,1960,WIF,Summer,5.0,20.0,1960.0,yes,3.0
1984,1960,VNM,Summer,0.0,5.0,1952.0,yes,10.5
1984,1964,IRI,Summer,2.0,96.0,1900.0,yes,3.0
1984,1964,IRI,Winter,0.0,12.0,1900.0,yes,7.5
1984,1964,CUB,Summer,1.0,76.0,1900.0,yes,4.5
1984,1964,GER,Summer,116.0,478.0,1900.0,yes,1.0
1984,1964,GER,Winter,10.0,144.0,1900.0,yes,2.0
1984,1964,ETH,Summer,1.0,19.0,1956.0,yes,4.5
1984,1964,AFG,Summer,0.0,8.0,1936.0,yes,7.5
1984,1964,CAM,Summer,0.0,15.0,1956.0,yes,7.5
1984,1964,VNM,Summer,0.0,23.0,1952.0,yes,7.5
1984,1968,IRI,Summer,5.0,14.0,1900.0,yes,2.0
1984,1968,IRI,Winter,0.0,12.0,1900.0,yes,5.5
1984,1968,CUB,Summer,10.0,227.0,1900.0,yes,1.0
1984,1968,LBA,Summer,0.0,1.0,1968.0,yes,5.5
1984,1968,ETH,Summer,2.0,26.0,1956.0,yes,3.0
1984,1968,AFG,Summer,0.0,5.0,1936.0,yes,5.5
1984,1968,VNM,Summer,0.0,9.0,1952.0,yes,5.5
1984,1972,IRI,Summer,3.0,56.0,1900.0,yes,2.0
1984,1972,IRI,Winter,0.0,12.0,1900.0,yes,6.5
1984,1972,CUB,Summer,22.0,201.0,1900.0,yes,1.0
1984,1972,ETH,Summer,2.0,40.0,1956.0,yes,3.0
1984,1972,AFG,Summer,0.0,8.0,1936.0,yes,6.5
1984,1972,CAM,Summer,0.0,17.0,1956.0,yes,6.5
1984,1972,ALB,Summer,0.0,5.0,1972.0,yes,6.5
1984,1972,BUR,Summer,0.0,1.0,1972.0,yes,6.5
1984,1972,VNM,Summer,0.0,2.0,1952.0,yes,6.5
1984,1976,IRI,Summer,2.0,104.0,1900.0,yes,2.0
1984,1976,IRI,Winter,0.0,12.0,1900.0,yes,3.0
1984,1976,CUB,Summer,24.0,194.0,1900.0,yes,1.0
1984,1980,CUB,Summer,20.0,288.0,1900.0,yes,1.0
1984,1980,LBA,Summer,0.0,38.0,1968.0,yes,5.0
1984,1980,ETH,Summer,4.0,48.0,1956.0,yes,2.0
1984,1980,AFG,Summer,0.0,11.0,1936.0,yes,5.0
1984,1980,ANG,Summer,0.0,17.0,1980.0,yes,5.0
1984,1980,LAO,Summer,0.0,19.0,1980.0,yes,5.0
1984,1980,VIE,Summer,0.0,38.0,1980.0,yes,5.0
1984,1988,IRI,Summer,1.0,26.0,1900.0,yes,1.0
1984,1988,LBA,Summer,0.0,7.0,1968.0,yes,9.0
1984,1988,MDV,Summer,0.0,9.0,1988.0,yes,9.0
1984,1988,AFG,Summer,0.0,5.0,1936.0,yes,9.0
1984,1988,ANG,Summer,0.0,33.0,1980.0,yes,9.0
1984,1988,VIN,Summer,0.0,6.0,1988.0,yes,9.0
1984,1988,ASA,Summer,0.0,6.0,1988.0,yes,9.0
1984,1988,YMD,Summer,0.0,5.0,1988.0,yes,9.0
1984,1988,VAN,Summer,0.0,6.0,1988.0,yes,9.0
1984,1988,GUM,Summer,0.0,26.0,1988.0,yes,9.0
1984,1988,GUM,Winter,0.0,1.0,1988.0,yes,9.0
1984,1988,LAO,Summer,0.0,3.0,1980.0,yes,9.0
1984,1988,COK,Summer,0.0,8.0,1988.0,yes,9.0
1984,1988,BUR,Summer,0.0,9.0,1972.0,yes,9.0
1984,1988,ARU,Summer,0.0,12.0,1988.0,yes,9.0
1984,1988,VIE,Summer,0.0,12.0,1980.0,yes,9.0
1984,1992,CUB,Summer,69.0,196.0,1900.0,yes,3.0
1984,1992,GER,Summer,198.0,653.0,1900.0,yes,2.0
1984,1992,GER,Winter,38.0,193.0,1900.0,yes,5.0
1984,1992,EUN,Summer,220.0,650.0,1992.0,yes,1.0
1984,1992,EUN,Winter,59.0,214.0,1992.0,yes,4.0
1984,1992,SLO,Summer,6.0,47.0,1992.0,yes,8.0
1984,1992,CRO,Summer,15.0,46.0,1992.0,yes,6.0
1984,1992,LTU,Summer,13.0,54.0,1924.0,yes,7.0
1984,1996,RUS,Summer,115.0,552.0,1900.0,yes,2.0
1984,1996,CUB,Summer,55.0,178.0,1900.0,yes,3.0
1984,1996,BLR,Summer,23.0,259.0,1994.0,yes,7.0
1984,1996,GER,Summer,124.0,626.0,1900.0,yes,1.0
1984,1996,KAZ,Summer,11.0,142.0,1994.0,yes,9.5
1984,1996,UKR,Summer,34.0,351.0,1994.0,yes,4.0
1984,1996,CRO,Summer,28.0,117.0,1992.0,yes,5.0
1984,1996,CZE,Summer,13.0,169.0,1994.0,yes,8.0
1984,1996,LTU,Summer,11.0,81.0,1924.0,yes,9.5
1984,1996,SCG,Summer,26.0,79.0,1996.0,yes,6.0
1984,2000,RUS,Summer,187.0,602.0,1900.0,yes,1.0
1984,2000,CUB,Summer,65.0,271.0,1900.0,yes,3.0
1984,2000,BLR,Summer,22.0,231.0,1994.0,yes,6.0
1984,2000,GER,Summer,118.0,567.0,1900.0,yes,2.0
1984,2000,ETH,Summer,8.0,27.0,1956.0,yes,10.0
1984,2000,UKR,Summer,35.0,368.0,1994.0,yes,4.0
1984,2000,CRO,Summer,10.0,108.0,1992.0,yes,8.0
1984,2000,CZE,Summer,9.0,162.0,1994.0,yes,9.0
1984,2000,LTU,Summer,17.0,77.0,1924.0,yes,7.0
1984,2000,SCG,Summer,25.0,125.0,1996.0,yes,5.0
1984,2004,RUS,Summer,189.0,593.0,1900.0,yes,1.0
1984,2004,CUB,Summer,62.0,177.0,1900.0,yes,3.0
1984,2004,BLR,Summer,15.0,192.0,1994.0,yes,6.0
1984,2004,GER,Summer,149.0,592.0,1900.0,yes,2.0
1984,2004,RSA,Summer,10.0,128.0,1904.0,yes,9.5
1984,2004,UKR,Summer,47.0,357.0,1994.0,yes,4.0
1984,2004,CRO,Summer,21.0,100.0,1992.0,yes,5.0
1984,2004,CZE,Summer,13.0,171.0,1994.0,yes,7.5
1984,2004,SCG,Summer,13.0,96.0,1996.0,yes,7.5
1984,2004,SVK,Summer,10.0,84.0,1994.0,yes,9.5
1984,2008,AZE,Summer,7.0,44.0,1996.0,yes,10.0
1984,2008,RUS,Summer,142.0,600.0,1900.0,yes,1.0
1984,2008,CUB,Summer,47.0,171.0,1900.0,yes,3.0
1984,2008,BLR,Summer,29.0,237.0,1994.0,yes,5.0
1984,2008,GER,Summer,99.0,558.0,1900.0,yes,2.0
1984,2008,KAZ,Summer,13.0,146.0,1994.0,yes,7.0
1984,2008,ETH,Summer,7.0,29.0,1956.0,yes,10.0
1984,2008,UKR,Summer,31.0,327.0,1994.0,yes,4.0
1984,2008,CZE,Summer,7.0,158.0,1994.0,yes,10.0
1984,2008,SRB,Summer,15.0,97.0,1912.0,yes,6.0
1984,2008,SVK,Summer,10.0,67.0,1994.0,yes,8.0
1984,2012,RUS,Summer,140.0,549.0,1900.0,yes,1.0
1984,2012,CUB,Summer,14.0,118.0,1900.0,yes,8.0
1984,2012,BLR,Summer,23.0,185.0,1994.0,yes,5.0
1984,2012,GER,Summer,94.0,510.0,1900.0,yes,2.0
1984,2012,KAZ,Summer,13.0,132.0,1994.0,yes,10.0
1984,2012,UKR,Summer,26.0,304.0,1994.0,yes,4.0
1984,2012,CRO,Summer,35.0,118.0,1992.0,yes,3.0
1984,2012,CZE,Summer,14.0,159.0,1994.0,yes,8.0
1984,2012,SRB,Summer,16.0,134.0,1912.0,yes,6.0
1984,2012,MNE,Summer,14.0,34.0,2008.0,yes,8.0
1984,2016,AZE,Summer,18.0,69.0,1996.0,yes,6.5
1984,2016,RUS,Summer,115.0,406.0,1900.0,yes,2.0
1984,2016,GER,Summer,159.0,536.0,1900.0,yes,1.0
1984,2016,RSA,Summer,23.0,155.0,1904.0,yes,5.0
1984,2016,KAZ,Summer,18.0,123.0,1994.0,yes,6.5
1984,2016,UZB,Summer,13.0,80.0,1994.0,yes,10.0
1984,2016,UKR,Summer,15.0,272.0,1994.0,yes,8.5
1984,2016,CRO,Summer,24.0,93.0,1992.0,yes,4.0
1984,2016,CZE,Summer,15.0,135.0,1994.0,yes,8.5
1984,2016,SRB,Summer,54.0,127.0,1912.0,yes,3.0
1984,1906,GER,Summer,30.0,157.0,1900.0,yes,1.0
1984,1906,CRT,Summer,0.0,11.0,1906.0,yes,3.0
1984,1906,BOH,Summer,3.0,29.0,1900.0,yes,2.0
1988,1900,RUS,Summer,0.0,5.0,1900.0,yes,4.0
1988,1900,CUB,Summer,2.0,2.0,1900.0,yes,3.0
1988,1900,GER,Summer,45.0,103.0,1900.0,yes,1.0
1988,1900,BOH,Summer,3.0,9.0,1900.0,yes,2.0
1988,1904,CUB,Summer,5.0,6.0,1900.0,yes,2.0
1988,1904,GER,Summer,16.0,55.0,1900.0,yes,1.0
1988,1904,RSA,Summer,0.0,8.0,1904.0,yes,3.5
1988,1904,NFL,Summer,0.0,1.0,1904.0,yes,3.5
1988,1908,RUS,Summer,3.0,7.0,1900.0,yes,4.0
1988,1908,GER,Summer,21.0,148.0,1900.0,yes,1.0
1988,1908,RSA,Summer,2.0,33.0,1904.0,yes,5.0
1988,1908,ANZ,Summer,19.0,48.0,1908.0,yes,2.0
1988,1908,BOH,Summer,6.0,41.0,1900.0,yes,3.0
1988,1912,RUS,Summer,14.0,266.0,1900.0,yes,2.0
1988,1912,GER,Summer,53.0,312.0,1900.0,yes,1.0
1988,1912,RSA,Summer,7.0,56.0,1904.0,yes,4.0
1988,1912,ANZ,Summer,10.0,38.0,1908.0,yes,3.0
1988,1912,SRB,Summer,0.0,2.0,1912.0,yes,6.0
1988,1912,BOH,Summer,0.0,74.0,1900.0,yes,6.0
1988,1912,UNK,Summer,0.0,2.0,1912.0,yes,6.0
1988,1920,EST,Summer,3.0,20.0,1920.0,yes,2.0
1988,1920,RSA,Summer,21.0,97.0,1904.0,yes,1.0
1988,1924,EST,Summer,6.0,47.0,1920.0,yes,1.0
1988,1924,RUS,Summer,0.0,3.0,1900.0,yes,5.0
1988,1924,CUB,Summer,0.0,13.0,1900.0,yes,5.0
1988,1924,RSA,Summer,3.0,44.0,1904.0,yes,2.0
1988,1924,LAT,Summer,0.0,47.0,1924.0,yes,5.0
1988,1924,LAT,Winter,0.0,7.0,1924.0,yes,5.0
1988,1924,LTU,Summer,0.0,13.0,1924.0,yes,5.0
1988,1928,EST,Summer,9.0,23.0,1920.0,yes,2.0
1988,1928,EST,Winter,0.0,6.0,1920.0,yes,7.5
1988,1928,CUB,Summer,0.0,1.0,1900.0,yes,7.5
1988,1928,GER,Summer,77.0,399.0,1900.0,yes,1.0
1988,1928,GER,Winter,5.0,51.0,1900.0,yes,4.0
1988,1928,RSA,Summer,6.0,40.0,1904.0,yes,3.0
